n1;n2;distance
126;118;19
126;2;11
126;23;16
126;37;13
126;49;16
126;74;15
126;114;17
126;3;27
126;12;28
126;15;32
126;56;32
126;68;34
126;71;24
126;78;22
126;96;24
126;100;24
126;107;32
126;115;28
126;4;43
126;10;42
126;18;43
126;43;38
126;64;41
126;69;43
126;103;42
126;109;45
126;111;46
126;5;28
126;9;23
126;24;32
126;29;24
126;36;28
126;58;32
126;63;29
126;80;24
126;6;9
126;32;6
126;45;9
126;55;13
126;60;8
126;73;4
126;112;13
126;40;11
126;65;13
126;93;11
126;8;29
126;21;31
126;22;28
126;30;24
126;35;26
126;41;24
126;57;30
126;119;33
126;66;19
126;70;20
126;72;18
126;124;18
126;86;38
126;117;38
126;13;10
126;19;15
126;50;7
126;76;8
126;83;7
126;92;5
126;95;15
126;14;22
126;53;20
126;61;25
126;106;27
126;108;26
126;16;17
126;62;21
126;17;35
126;28;41
126;42;33
126;59;33
126;89;29
126;90;37
126;98;38
126;113;34
126;104;36
126;20;11
126;75;13
126;85;12
126;125;21
126;87;30
126;102;30
126;25;19
126;33;24
126;38;26
126;39;21
126;88;16
126;91;20
126;121;18
126;126;0
126;52;24
126;94;23
126;122;24
126;31;27
126;54;30
126;47;33
126;51;26
126;34;37
126;123;21
126;44;15
126;82;15
126;116;13
126;105;34
126;99;7
126;84;35
126;110;34
52;0;16
52;7;19
52;11;13
52;26;18
52;48;22
52;77;12
52;79;17
52;97;18
52;101;20
52;120;21
52;1;9
52;27;7
52;46;9
52;67;9
52;81;10
52;118;5
52;2;19
52;23;23
52;37;21
52;49;22
52;74;23
52;114;25
52;3;33
52;12;33
52;15;38
52;56;37
52;68;37
52;71;30
52;78;30
52;96;30
52;100;28
52;107;38
52;115;30
52;4;19
52;10;24
52;18;21
52;43;14
52;64;17
52;69;19
52;103;18
52;109;21
52;111;22
52;5;17
52;9;15
52;24;21
52;29;11
52;36;17
52;58;18
52;63;19
52;80;14
52;6;29
52;32;30
52;45;29
52;55;31
52;60;29
52;73;24
52;112;35
52;40;24
52;65;24
52;93;20
52;8;18
52;21;22
52;22;17
52;30;10
52;35;23
52;41;14
52;57;16
52;119;22
52;66;19
52;70;19
52;72;20
52;124;20
52;86;27
52;117;27
52;13;31
52;19;39
52;50;29
52;76;32
52;83;30
52;92;29
52;95;25
52;14;23
52;53;22
52;61;27
52;106;28
52;108;27
52;16;29
52;62;36
52;17;11
52;28;17
52;42;9
52;59;9
52;89;5
52;90;13
52;98;14
52;113;10
52;104;14
52;20;35
52;75;36
52;85;36
52;125;19
52;87;27
52;102;25
52;25;12
52;33;9
52;38;5
52;39;9
52;88;14
52;91;17
52;121;16
52;126;24
52;52;0
52;94;9
52;122;5
52;31;3
52;54;8
52;47;9
52;51;2
52;34;41
52;123;22
52;44;22
52;82;20
52;116;24
52;105;16
52;99;25
52;84;32
52;110;31
94;0;15
94;7;18
94;11;12
94;26;17
94;48;21
94;77;11
94;79;16
94;97;17
94;101;20
94;120;20
94;1;8
94;27;4
94;46;13
94;67;7
94;81;2
94;118;9
94;2;18
94;23;15
94;37;19
94;49;14
94;74;16
94;114;20
94;3;25
94;12;25
94;15;30
94;56;29
94;68;29
94;71;22
94;78;22
94;96;22
94;100;20
94;107;30
94;115;22
94;4;27
94;10;23
94;18;25
94;43;22
94;64;26
94;69;27
94;103;26
94;109;26
94;111;31
94;5;9
94;9;7
94;24;13
94;29;3
94;36;9
94;58;14
94;63;11
94;80;6
94;6;28
94;32;29
94;45;28
94;55;28
94;60;28
94;73;23
94;112;31
94;40;23
94;65;23
94;93;21
94;8;27
94;21;31
94;22;26
94;30;19
94;35;32
94;41;23
94;57;25
94;119;31
94;66;11
94;70;11
94;72;12
94;124;12
94;86;19
94;117;19
94;13;31
94;19;38
94;50;28
94;76;31
94;83;29
94;92;28
94;95;29
94;14;15
94;53;14
94;61;19
94;106;20
94;108;19
94;16;24
94;62;31
94;17;20
94;28;26
94;42;18
94;59;18
94;89;14
94;90;22
94;98;23
94;113;19
94;104;18
94;20;34
94;75;35
94;85;35
94;125;28
94;87;19
94;102;17
94;25;21
94;33;18
94;38;14
94;39;18
94;88;23
94;91;26
94;121;25
94;126;23
94;52;9
94;94;0
94;122;4
94;31;12
94;54;17
94;47;18
94;51;11
94;34;33
94;123;31
94;44;25
94;82;25
94;116;24
94;105;16
94;99;24
94;84;24
94;110;23
122;0;16
122;7;19
122;11;13
122;26;18
122;48;22
122;77;12
122;79;17
122;97;18
122;101;21
122;120;21
122;1;9
122;27;5
122;46;10
122;67;8
122;81;5
122;118;6
122;2;19
122;23;18
122;37;21
122;49;17
122;74;19
122;114;23
122;3;28
122;12;28
122;15;33
122;56;32
122;68;32
122;71;25
122;78;25
122;96;25
122;100;23
122;107;33
122;115;25
122;4;24
122;10;26
122;18;26
122;43;19
122;64;22
122;69;24
122;103;23
122;109;26
122;111;27
122;5;12
122;9;10
122;24;16
122;29;6
122;36;12
122;58;17
122;63;14
122;80;9
122;6;29
122;32;30
122;45;29
122;55;31
122;60;29
122;73;24
122;112;34
122;40;24
122;65;24
122;93;22
122;8;23
122;21;27
122;22;22
122;30;15
122;35;28
122;41;19
122;57;21
122;119;27
122;66;14
122;70;14
122;72;15
122;124;15
122;86;22
122;117;22
122;13;32
122;19;39
122;50;29
122;76;32
122;83;30
122;92;29
122;95;30
122;14;18
122;53;17
122;61;22
122;106;23
122;108;22
122;16;27
122;62;34
122;17;16
122;28;22
122;42;14
122;59;14
122;89;10
122;90;18
122;98;19
122;113;15
122;104;19
122;20;35
122;75;36
122;85;36
122;125;24
122;87;22
122;102;20
122;25;17
122;33;14
122;38;10
122;39;14
122;88;19
122;91;22
122;121;21
122;126;24
122;52;5
122;94;4
122;122;0
122;31;8
122;54;13
122;47;14
122;51;7
122;34;36
122;123;27
122;44;26
122;82;25
122;116;25
122;105;19
122;99;25
122;84;27
122;110;26
31;0;19
31;7;19
31;11;16
31;26;21
31;48;25
31;77;15
31;79;20
31;97;21
31;101;17
31;120;19
31;1;12
31;27;10
31;46;11
31;67;12
31;81;13
31;118;8
31;2;22
31;23;26
31;37;24
31;49;25
31;74;26
31;114;28
31;3;36
31;12;36
31;15;41
31;56;40
31;68;40
31;71;33
31;78;33
31;96;33
31;100;31
31;107;41
31;115;33
31;4;20
31;10;25
31;18;22
31;43;15
31;64;18
31;69;20
31;103;19
31;109;22
31;111;23
31;5;20
31;9;18
31;24;24
31;29;14
31;36;20
31;58;19
31;63;22
31;80;17
31;6;32
31;32;33
31;45;32
31;55;34
31;60;32
31;73;27
31;112;38
31;40;22
31;65;21
31;93;17
31;8;16
31;21;20
31;22;15
31;30;8
31;35;21
31;41;11
31;57;14
31;119;20
31;66;22
31;70;22
31;72;23
31;124;23
31;86;29
31;117;29
31;13;28
31;19;38
31;50;27
31;76;31
31;83;28
31;92;28
31;95;22
31;14;26
31;53;25
31;61;30
31;106;31
31;108;30
31;16;32
31;62;39
31;17;12
31;28;18
31;42;10
31;59;10
31;89;6
31;90;14
31;98;15
31;113;11
31;104;15
31;20;34
31;75;39
31;85;35
31;125;16
31;87;30
31;102;28
31;25;10
31;33;6
31;38;3
31;39;6
31;88;11
31;91;15
31;121;13
31;126;27
31;52;3
31;94;12
31;122;8
31;31;0
31;54;6
31;47;7
31;51;2
31;34;44
31;123;20
31;44;19
31;82;17
31;116;21
31;105;17
31;99;28
31;84;35
31;110;34
54;0;24
54;7;22
54;11;21
54;26;24
54;48;30
54;77;20
54;79;25
54;97;26
54;101;20
54;120;22
54;1;17
54;27;15
54;46;15
54;67;17
54;81;18
54;118;13
54;2;27
54;23;31
54;37;29
54;49;30
54;74;31
54;114;33
54;3;41
54;12;41
54;15;46
54;56;45
54;68;45
54;71;38
54;78;38
54;96;38
54;100;36
54;107;46
54;115;38
54;4;25
54;10;30
54;18;27
54;43;20
54;64;23
54;69;25
54;103;24
54;109;27
54;111;28
54;5;25
54;9;23
54;24;29
54;29;19
54;36;25
54;58;24
54;63;27
54;80;22
54;6;37
54;32;36
54;45;37
54;55;39
54;60;37
54;73;32
54;112;43
54;40;25
54;65;24
54;93;20
54;8;14
54;21;18
54;22;13
54;30;6
54;35;21
54;41;10
54;57;12
54;119;18
54;66;27
54;70;27
54;72;28
54;124;28
54;86;34
54;117;34
54;13;31
54;19;41
54;50;30
54;76;34
54;83;31
54;92;31
54;95;25
54;14;31
54;53;30
54;61;35
54;106;36
54;108;35
54;16;37
54;62;44
54;17;17
54;28;23
54;42;15
54;59;15
54;89;11
54;90;19
54;98;20
54;113;16
54;104;20
54;20;37
54;75;43
54;85;38
54;125;18
54;87;35
54;102;33
54;25;11
54;33;6
54;38;5
54;39;10
54;88;14
54;91;16
54;121;16
54;126;30
54;52;8
54;94;17
54;122;13
54;31;6
54;54;0
54;47;3
54;51;6
54;34;49
54;123;21
54;44;22
54;82;20
54;116;24
54;105;22
54;99;33
54;84;40
54;110;39
47;0;25
47;7;25
47;11;22
47;26;27
47;48;31
47;77;21
47;79;26
47;97;27
47;101;23
47;120;25
47;1;18
47;27;16
47;46;17
47;67;18
47;81;19
47;118;14
47;2;28
47;23;32
47;37;30
47;49;31
47;74;32
47;114;34
47;3;42
47;12;42
47;15;47
47;56;46
47;68;46
47;71;39
47;78;39
47;96;39
47;100;37
47;107;47
47;115;39
47;4;26
47;10;31
47;18;28
47;43;21
47;64;24
47;69;26
47;103;25
47;109;28
47;111;29
47;5;26
47;9;24
47;24;30
47;29;20
47;36;26
47;58;25
47;63;28
47;80;23
47;6;38
47;32;39
47;45;38
47;55;40
47;60;38
47;73;33
47;112;44
47;40;28
47;65;27
47;93;23
47;8;17
47;21;21
47;22;16
47;30;9
47;35;24
47;41;13
47;57;15
47;119;21
47;66;28
47;70;28
47;72;29
47;124;29
47;86;35
47;117;35
47;13;34
47;19;44
47;50;33
47;76;37
47;83;34
47;92;34
47;95;28
47;14;32
47;53;31
47;61;36
47;106;37
47;108;36
47;16;38
47;62;45
47;17;18
47;28;24
47;42;16
47;59;16
47;89;12
47;90;20
47;98;21
47;113;17
47;104;21
47;20;40
47;75;45
47;85;41
47;125;21
47;87;36
47;102;34
47;25;14
47;33;9
47;38;7
47;39;12
47;88;17
47;91;19
47;121;19
47;126;33
47;52;9
47;94;18
47;122;14
47;31;7
47;54;3
47;47;0
47;51;7
47;34;50
47;123;24
47;44;25
47;82;23
47;116;27
47;105;23
47;99;34
47;84;41
47;110;40
51;0;18
51;7;21
51;11;15
51;26;20
51;48;24
51;77;14
51;79;19
51;97;20
51;101;19
51;120;21
51;1;11
51;27;9
51;46;11
51;67;11
51;81;12
51;118;7
51;2;21
51;23;25
51;37;23
51;49;24
51;74;25
51;114;27
51;3;35
51;12;35
51;15;40
51;56;39
51;68;39
51;71;32
51;78;32
51;96;32
51;100;30
51;107;40
51;115;32
51;4;19
51;10;24
51;18;21
51;43;14
51;64;17
51;69;19
51;103;18
51;109;21
51;111;22
51;5;19
51;9;17
51;24;23
51;29;13
51;36;19
51;58;18
51;63;21
51;80;16
51;6;31
51;32;32
51;45;31
51;55;33
51;60;31
51;73;26
51;112;37
51;40;24
51;65;23
51;93;19
51;8;17
51;21;21
51;22;16
51;30;9
51;35;22
51;41;13
51;57;15
51;119;21
51;66;21
51;70;21
51;72;22
51;124;22
51;86;28
51;117;28
51;13;30
51;19;40
51;50;29
51;76;33
51;83;30
51;92;30
51;95;24
51;14;25
51;53;24
51;61;29
51;106;30
51;108;29
51;16;31
51;62;38
51;17;11
51;28;17
51;42;9
51;59;9
51;89;5
51;90;13
51;98;14
51;113;10
51;104;14
51;20;36
51;75;38
51;85;37
51;125;18
51;87;29
51;102;27
51;25;11
51;33;8
51;38;4
51;39;8
51;88;13
51;91;16
51;121;15
51;126;26
51;52;2
51;94;11
51;122;7
51;31;2
51;54;6
51;47;7
51;51;0
51;34;43
51;123;21
51;44;21
51;82;19
51;116;23
51;105;16
51;99;27
51;84;34
51;110;33
34;0;34
34;7;38
34;11;32
34;26;37
34;48;32
34;77;34
34;79;29
34;97;30
34;101;39
34;120;39
34;1;36
34;27;35
34;46;38
34;67;37
34;81;33
34;118;40
34;2;26
34;23;25
34;37;27
34;49;26
34;74;24
34;114;20
34;3;10
34;12;9
34;15;10
34;56;5
34;68;4
34;71;14
34;78;15
34;96;14
34;100;14
34;107;10
34;115;16
34;4;36
34;10;30
34;18;33
34;43;39
34;64;42
34;69;35
34;103;38
34;109;33
34;111;43
34;5;24
34;9;28
34;24;20
34;29;30
34;36;24
34;58;30
34;63;28
34;80;28
34;6;33
34;32;36
34;45;33
34;55;28
34;60;34
34;73;34
34;112;31
34;40;43
34;65;43
34;93;41
34;8;56
34;21;60
34;22;55
34;30;48
34;35;55
34;41;52
34;57;54
34;119;60
34;66;23
34;70;25
34;72;24
34;124;25
34;86;26
34;117;26
34;13;47
34;19;46
34;50;44
34;76;45
34;83;44
34;92;42
34;95;49
34;14;19
34;53;21
34;61;19
34;106;18
34;108;19
34;16;24
34;62;31
34;17;43
34;28;43
34;42;40
34;59;39
34;89;43
34;90;41
34;98;42
34;113;42
34;104;34
34;20;43
34;75;41
34;85;46
34;125;50
34;87;14
34;102;17
34;25;47
34;33;47
34;38;46
34;39;43
34;88;45
34;91;49
34;121;47
34;126;37
34;52;41
34;94;33
34;122;36
34;31;44
34;54;49
34;47;50
34;51;43
34;34;0
34;123;54
34;44;44
34;82;45
34;116;43
34;105;33
34;99;34
34;84;9
34;110;10
123;0;20
123;7;17
123;11;23
123;26;18
123;48;24
123;77;24
123;79;25
123;97;25
123;101;15
123;120;16
123;1;24
123;27;28
123;46;19
123;67;25
123;81;30
123;118;23
123;2;28
123;23;33
123;37;29
123;49;33
123;74;32
123;114;34
123;3;44
123;12;45
123;15;49
123;56;49
123;68;51
123;71;41
123;78;39
123;96;41
123;100;41
123;107;49
123;115;45
123;4;40
123;10;45
123;18;42
123;43;35
123;64;38
123;69;40
123;103;39
123;109;42
123;111;43
123;5;39
123;9;36
123;24;43
123;29;33
123;36;39
123;58;39
123;63;40
123;80;35
123;6;30
123;32;27
123;45;30
123;55;33
123;60;29
123;73;25
123;112;34
123;40;12
123;65;12
123;93;15
123;8;14
123;21;13
123;22;12
123;30;15
123;35;5
123;41;15
123;57;19
123;119;15
123;66;36
123;70;37
123;72;35
123;124;35
123;86;49
123;117;49
123;13;12
123;19;23
123;50;14
123;76;17
123;83;15
123;92;16
123;95;6
123;14;39
123;53;37
123;61;42
123;106;44
123;108;43
123;16;37
123;62;42
123;17;32
123;28;38
123;42;30
123;59;30
123;89;26
123;90;34
123;98;35
123;113;31
123;104;35
123;20;21
123;75;28
123;85;22
123;125;5
123;87;47
123;102;47
123;25;10
123;33;15
123;38;17
123;39;14
123;88;9
123;91;5
123;121;9
123;126;21
123;52;22
123;94;31
123;122;27
123;31;20
123;54;21
123;47;24
123;51;21
123;34;54
123;123;0
123;44;11
123;82;11
123;116;12
123;105;37
123;99;27
123;84;52
123;110;51
44;0;10
44;7;7
44;11;13
44;26;9
44;48;15
44;77;14
44;79;15
44;97;15
44;101;7
44;120;5
44;1;17
44;27;21
44;46;18
44;67;18
44;81;23
44;118;21
44;2;18
44;23;23
44;37;19
44;49;23
44;74;22
44;114;24
44;3;34
44;12;35
44;15;39
44;56;39
44;68;41
44;71;31
44;78;29
44;96;31
44;100;31
44;107;39
44;115;35
44;4;39
44;10;44
44;18;41
44;43;34
44;64;37
44;69;39
44;103;38
44;109;41
44;111;42
44;5;32
44;9;29
44;24;36
44;29;26
44;36;32
44;58;36
44;63;33
44;80;28
44;6;22
44;32;21
44;45;22
44;55;24
44;60;22
44;73;17
44;112;28
44;40;4
44;65;3
44;93;4
44;8;19
44;21;20
44;22;17
44;30;16
44;35;14
44;41;16
44;57;22
44;119;22
44;66;26
44;70;27
44;72;25
44;124;25
44;86;42
44;117;42
44;13;11
44;19;20
44;50;9
44;76;13
44;83;10
44;92;10
44;95;5
44;14;29
44;53;27
44;61;32
44;106;34
44;108;33
44;16;28
44;62;35
44;17;31
44;28;37
44;42;29
44;59;29
44;89;25
44;90;33
44;98;34
44;113;30
44;104;34
44;20;16
44;75;23
44;85;17
44;125;10
44;87;37
44;102;37
44;25;11
44;33;16
44;38;18
44;39;13
44;88;8
44;91;8
44;121;10
44;126;15
44;52;22
44;94;25
44;122;26
44;31;19
44;54;22
44;47;25
44;51;21
44;34;44
44;123;11
44;44;0
44;82;2
44;116;3
44;105;36
44;99;18
44;84;42
44;110;41
82;0;11
82;7;7
82;11;13
82;26;9
82;48;15
82;77;15
82;79;16
82;97;16
82;101;7
82;120;6
82;1;17
82;27;21
82;46;16
82;67;18
82;81;23
82;118;20
82;2;19
82;23;24
82;37;20
82;49;24
82;74;23
82;114;25
82;3;35
82;12;36
82;15;40
82;56;40
82;68;42
82;71;32
82;78;30
82;96;32
82;100;32
82;107;40
82;115;36
82;4;37
82;10;42
82;18;39
82;43;32
82;64;35
82;69;37
82;103;36
82;109;39
82;111;40
82;5;32
82;9;29
82;24;36
82;29;26
82;36;32
82;58;36
82;63;33
82;80;28
82;6;22
82;32;21
82;45;22
82;55;24
82;60;22
82;73;17
82;112;28
82;40;5
82;65;4
82;93;4
82;8;17
82;21;18
82;22;15
82;30;14
82;35;12
82;41;14
82;57;20
82;119;20
82;66;27
82;70;28
82;72;26
82;124;26
82;86;42
82;117;42
82;13;11
82;19;21
82;50;10
82;76;14
82;83;11
82;92;11
82;95;5
82;14;30
82;53;28
82;61;33
82;106;35
82;108;34
82;16;28
82;62;35
82;17;29
82;28;35
82;42;27
82;59;27
82;89;23
82;90;31
82;98;32
82;113;28
82;104;32
82;20;17
82;75;24
82;85;18
82;125;8
82;87;38
82;102;38
82;25;9
82;33;14
82;38;16
82;39;11
82;88;6
82;91;6
82;121;8
82;126;15
82;52;20
82;94;25
82;122;25
82;31;17
82;54;20
82;47;23
82;51;19
82;34;45
82;123;11
82;44;2
82;82;0
82;116;4
82;105;34
82;99;18
82;84;43
82;110;42
116;0;9
116;7;6
116;11;12
116;26;8
116;48;14
116;77;13
116;79;14
116;97;14
116;101;5
116;120;4
116;1;16
116;27;20
116;46;18
116;67;17
116;81;22
116;118;20
116;2;17
116;23;22
116;37;18
116;49;22
116;74;21
116;114;23
116;3;33
116;12;34
116;15;38
116;56;38
116;68;40
116;71;30
116;78;28
116;96;30
116;100;30
116;107;38
116;115;34
116;4;41
116;10;45
116;18;43
116;43;36
116;64;39
116;69;41
116;103;40
116;109;43
116;111;44
116;5;31
116;9;28
116;24;35
116;29;25
116;36;31
116;58;35
116;63;32
116;80;27
116;6;21
116;32;19
116;45;21
116;55;23
116;60;21
116;73;16
116;112;26
116;40;2
116;65;1
116;93;4
116;8;21
116;21;22
116;22;19
116;30;18
116;35;16
116;41;18
116;57;24
116;119;24
116;66;25
116;70;26
116;72;24
116;124;24
116;86;41
116;117;41
116;13;9
116;19;17
116;50;6
116;76;10
116;83;7
116;92;8
116;95;6
116;14;28
116;53;26
116;61;31
116;106;33
116;108;32
116;16;27
116;62;34
116;17;33
116;28;39
116;42;31
116;59;31
116;89;27
116;90;35
116;98;36
116;113;32
116;104;36
116;20;13
116;75;20
116;85;15
116;125;12
116;87;36
116;102;36
116;25;13
116;33;18
116;38;20
116;39;15
116;88;10
116;91;10
116;121;12
116;126;13
116;52;24
116;94;24
116;122;25
116;31;21
116;54;24
116;47;27
116;51;23
116;34;43
116;123;12
116;44;3
116;82;4
116;116;0
116;105;37
116;99;17
116;84;41
116;110;40
105;0;28
105;7;31
105;11;25
105;26;30
105;48;29
105;77;24
105;79;26
105;97;27
105;101;33
105;120;33
105;1;21
105;27;18
105;46;25
105;67;20
105;81;15
105;118;21
105;2;23
105;23;19
105;37;23
105;49;18
105;74;20
105;114;24
105;3;29
105;12;29
105;15;34
105;56;31
105;68;29
105;71;26
105;78;26
105;96;26
105;100;24
105;107;34
105;115;25
105;4;11
105;10;13
105;18;9
105;43;6
105;64;11
105;69;11
105;103;10
105;109;11
105;111;16
105;5;9
105;9;11
105;24;13
105;29;13
105;36;9
105;58;3
105;63;5
105;80;10
105;6;36
105;32;38
105;45;36
105;55;32
105;60;36
105;73;31
105;112;35
105;40;36
105;65;36
105;93;34
105;8;33
105;21;37
105;22;32
105;30;25
105;35;38
105;41;28
105;57;31
105;119;37
105;66;15
105;70;15
105;72;16
105;124;16
105;86;16
105;117;16
105;13;44
105;19;48
105;50;41
105;76;42
105;83;41
105;92;39
105;95;39
105;14;19
105;53;18
105;61;22
105;106;22
105;108;22
105;16;28
105;62;35
105;17;10
105;28;12
105;42;7
105;59;7
105;89;11
105;90;8
105;98;9
105;113;9
105;104;2
105;20;45
105;75;43
105;85;46
105;125;33
105;87;19
105;102;17
105;25;27
105;33;23
105;38;20
105;39;23
105;88;28
105;91;32
105;121;30
105;126;34
105;52;16
105;94;16
105;122;19
105;31;17
105;54;22
105;47;23
105;51;16
105;34;33
105;123;37
105;44;36
105;82;34
105;116;37
105;105;0
105;99;32
105;84;24
105;110;23
99;0;9
99;7;12
99;11;12
99;26;9
99;48;3
99;77;13
99;79;8
99;97;7
99;101;13
99;120;13
99;1;16
99;27;20
99;46;18
99;67;17
99;81;22
99;118;20
99;2;9
99;23;14
99;37;11
99;49;14
99;74;13
99;114;14
99;3;24
99;12;25
99;15;29
99;56;29
99;68;31
99;71;21
99;78;19
99;96;21
99;100;21
99;107;29
99;115;26
99;4;43
99;10;40
99;18;41
99;43;38
99;64;42
99;69;43
99;103;42
99;109;43
99;111;47
99;5;26
99;9;21
99;24;30
99;29;25
99;36;26
99;58;30
99;63;27
99;80;22
99;6;8
99;32;10
99;45;8
99;55;6
99;60;8
99;73;3
99;112;11
99;40;15
99;65;17
99;93;14
99;8;32
99;21;34
99;22;31
99;30;27
99;35;29
99;41;27
99;57;33
99;119;36
99;66;17
99;70;18
99;72;16
99;124;16
99;86;36
99;117;36
99;13;17
99;19;20
99;50;14
99;76;15
99;83;14
99;92;12
99;95;21
99;14;20
99;53;18
99;61;23
99;106;25
99;108;24
99;16;10
99;62;17
99;17;36
99;28;42
99;42;34
99;59;34
99;89;30
99;90;38
99;98;39
99;113;35
99;104;34
99;20;17
99;75;15
99;85;19
99;125;24
99;87;28
99;102;28
99;25;22
99;33;27
99;38;28
99;39;23
99;88;19
99;91;23
99;121;21
99;126;7
99;52;25
99;94;24
99;122;25
99;31;28
99;54;33
99;47;34
99;51;27
99;34;34
99;123;27
99;44;18
99;82;18
99;116;17
99;105;32
99;99;0
99;84;33
99;110;32
84;0;32
84;7;36
84;11;30
84;26;35
84;48;30
84;77;32
84;79;27
84;97;28
84;101;37
84;120;37
84;1;30
84;27;26
84;46;35
84;67;29
84;81;24
84;118;31
84;2;24
84;23;19
84;37;23
84;49;21
84;74;22
84;114;22
84;3;12
84;12;11
84;15;12
84;56;7
84;68;5
84;71;16
84;78;17
84;96;16
84;100;16
84;107;12
84;115;12
84;4;27
84;10;21
84;18;24
84;43;30
84;64;33
84;69;26
84;103;29
84;109;24
84;111;34
84;5;15
84;9;20
84;24;11
84;29;21
84;36;15
84;58;21
84;63;19
84;80;19
84;6;35
84;32;38
84;45;35
84;55;30
84;60;36
84;73;32
84;112;33
84;40;41
84;65;41
84;93;39
84;8;50
84;21;54
84;22;49
84;30;42
84;35;53
84;41;46
84;57;48
84;119;54
84;66;18
84;70;20
84;72;19
84;124;20
84;86;17
84;117;17
84;13;45
84;19;48
84;50;42
84;76;43
84;83;42
84;92;40
84;95;47
84;14;14
84;53;15
84;61;10
84;106;9
84;108;10
84;16;26
84;62;33
84;17;34
84;28;34
84;42;31
84;59;30
84;89;34
84;90;32
84;98;33
84;113;33
84;104;25
84;20;45
84;75;43
84;85;47
84;125;48
84;87;5
84;102;8
84;25;44
84;33;41
84;38;37
84;39;40
84;88;43
84;91;47
84;121;45
84;126;35
84;52;32
84;94;24
84;122;27
84;31;35
84;54;40
84;47;41
84;51;34
84;34;9
84;123;52
84;44;42
84;82;43
84;116;41
84;105;24
84;99;33
84;84;0
84;110;2
110;0;31
110;7;35
110;11;29
110;26;34
110;48;29
110;77;31
110;79;26
110;97;27
110;101;36
110;120;36
110;1;29
110;27;25
110;46;34
110;67;28
110;81;23
110;118;30
110;2;23
110;23;18
110;37;22
110;49;20
110;74;21
110;114;23
110;3;13
110;12;12
110;15;14
110;56;9
110;68;6
110;71;17
110;78;18
110;96;17
110;100;17
110;107;14
110;115;11
110;4;26
110;10;20
110;18;23
110;43;29
110;64;32
110;69;25
110;103;28
110;109;23
110;111;33
110;5;14
110;9;19
110;24;10
110;29;20
110;36;14
110;58;20
110;63;18
110;80;18
110;6;36
110;32;38
110;45;36
110;55;31
110;60;36
110;73;31
110;112;34
110;40;40
110;65;40
110;93;38
110;8;49
110;21;53
110;22;48
110;30;41
110;35;52
110;41;45
110;57;47
110;119;53
110;66;17
110;70;19
110;72;18
110;124;19
110;86;16
110;117;16
110;13;44
110;19;48
110;50;41
110;76;42
110;83;41
110;92;39
110;95;46
110;14;13
110;53;14
110;61;9
110;106;8
110;108;9
110;16;27
110;62;34
110;17;33
110;28;33
110;42;30
110;59;29
110;89;33
110;90;31
110;98;32
110;113;32
110;104;24
110;20;45
110;75;43
110;85;46
110;125;47
110;87;4
110;102;7
110;25;43
110;33;40
110;38;36
110;39;39
110;88;42
110;91;46
110;121;44
110;126;34
110;52;31
110;94;23
110;122;26
110;31;34
110;54;39
110;47;40
110;51;33
110;34;10
110;123;51
110;44;41
110;82;42
110;116;40
110;105;23
110;99;32
110;84;2
110;110;0
